#,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:16:06', checksum=4918731, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-123.40000,48.65000,0.00000,8.439969E-02,8.439793E-02,8.439285E-02,8.437897E-02,8.434699E-02,8.427918E-02,8.413582E-02,8.380473E-02,8.295956E-02,8.088220E-02,7.643941E-02,6.812335E-02,5.583468E-02,4.084745E-02,2.598389E-02,1.396524E-02,6.231965E-03,2.252733E-03,6.628749E-04,1.511650E-04,6.869165E-05
-123.37000,48.43000,0.00000,8.439980E-02,8.439898E-02,8.439624E-02,8.438796E-02,8.436725E-02,8.432145E-02,8.422591E-02,8.401568E-02,8.348766E-02,8.212921E-02,7.897343E-02,7.246602E-02,6.185573E-02,4.762257E-02,3.214875E-02,1.846798E-02,8.857094E-03,3.459125E-03,1.103465E-03,2.742868E-04,1.300334E-04
-123.15000,49.70000,0.00000,8.439495E-02,8.437159E-02,8.432548E-02,8.421826E-02,8.396289E-02,8.332417E-02,8.179175E-02,7.852574E-02,7.243045E-02,6.287006E-02,5.032122E-02,3.592194E-02,2.264203E-02,1.228358E-02,5.610206E-03,2.092155E-03,6.282461E-04,1.481004E-04,2.783019E-05,3.920585E-06,1.399203E-06
-123.12000,49.25000,0.00000,8.439838E-02,8.438916E-02,8.436883E-02,8.432094E-02,8.421184E-02,8.394474E-02,8.326151E-02,8.159859E-02,7.794947E-02,7.119576E-02,6.082341E-02,4.701882E-02,3.238140E-02,1.936637E-02,9.844721E-03,4.133711E-03,1.412712E-03,3.830902E-04,8.339072E-05,1.376738E-05,5.332312E-06
-122.32900,49.05200,0.00000,8.439856E-02,8.438984E-02,8.436850E-02,8.430851E-02,8.413626E-02,8.363558E-02,8.230975E-02,7.931025E-02,7.349864E-02,6.414983E-02,5.165351E-02,3.711070E-02,2.354334E-02,1.285759E-02,5.912950E-03,2.221108E-03,6.720332E-04,1.596797E-04,3.024983E-05,4.298639E-06,1.541056E-06
-121.95000,49.16700,0.00000,8.439735E-02,8.438157E-02,8.434004E-02,8.420943E-02,8.381515E-02,8.272991E-02,8.019167E-02,7.524402E-02,6.699522E-02,5.547880E-02,4.196120E-02,2.802757E-02,1.642584E-02,8.217527E-03,3.425987E-03,1.152559E-03,3.090189E-04,6.442323E-05,1.064141E-05,1.299560E-06,4.321631E-07
-120.32000,50.67000,0.00000,8.332059E-02,8.211292E-02,7.982533E-02,7.543945E-02,6.836528E-02,5.839467E-02,4.626483E-02,3.352564E-02,2.173795E-02,1.238753E-02,6.069615E-03,2.403250E-03,7.748751E-04,1.972736E-04,3.916741E-05,5.909216E-06,6.785132E-07,5.269744E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.403683E-02,8.335883E-02,8.189379E-02,7.877720E-02,7.327206E-02,6.485117E-02,5.375989E-02,4.113262E-02,2.845668E-02,1.753320E-02,9.443435E-03,4.197813E-03,1.540020E-03,4.508715E-04,1.036991E-04,1.826093E-05,2.463314E-06,2.460756E-07,1.352694E-08,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.359613E-02,8.246402E-02,8.028132E-02,7.604338E-02,6.913473E-02,5.930445E-02,4.723492E-02,3.444235E-02,2.249757E-02,1.293444E-02,6.405126E-03,2.568499E-03,8.397430E-04,2.169854E-04,4.375450E-05,6.709889E-06,7.838796E-07,6.302637E-08,6.929960E-11,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
