#,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-11T11:03:22', checksum=2994019704, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-123.40000,48.65000,0.00000,8.439987E-02,8.439967E-02,8.439862E-02,8.439380E-02,8.437680E-02,8.432835E-02,8.421335E-02,8.395850E-02,8.333333E-02,8.168062E-02,7.763813E-02,6.905226E-02,5.528551E-02,3.811715E-02,2.180475E-02,9.994053E-03,3.616185E-03,1.012448E-03,2.231941E-04,3.683405E-05,1.422276E-05
-123.37000,48.43000,0.00000,8.439987E-02,8.439980E-02,8.439933E-02,8.439689E-02,8.438729E-02,8.435705E-02,8.428033E-02,8.410921E-02,8.370735E-02,8.265483E-02,7.992303E-02,7.351893E-02,6.202449E-02,4.590352E-02,2.862283E-02,1.447153E-02,5.818404E-03,1.819685E-03,4.489005E-04,8.326523E-05,3.402498E-05
-123.15000,49.70000,0.00000,8.439929E-02,8.439274E-02,8.437231E-02,8.431272E-02,8.416283E-02,8.379078E-02,8.282498E-02,8.035583E-02,7.468022E-02,6.413566E-02,4.890361E-02,3.130910E-02,1.650446E-02,6.954344E-03,2.306352E-03,5.892711E-04,1.162142E-04,1.738347E-05,2.021331E-06,1.529760E-07,2.861710E-08
-123.12000,49.25000,0.00000,8.439976E-02,8.439799E-02,8.439109E-02,8.436727E-02,8.430049E-02,8.413152E-02,8.370356E-02,8.256660E-02,7.959736E-02,7.300687E-02,6.141306E-02,4.491949E-02,2.770825E-02,1.391172E-02,5.561804E-03,1.728459E-03,4.167479E-04,7.664716E-05,1.104640E-05,1.157161E-06,3.463203E-07
-122.32900,49.05200,0.00000,8.439978E-02,8.439824E-02,8.439191E-02,8.436821E-02,8.429130E-02,8.404797E-02,8.328880E-02,8.112437E-02,7.583506E-02,6.563253E-02,5.050739E-02,3.267765E-02,1.741483E-02,7.419645E-03,2.487999E-03,6.427598E-04,1.281712E-04,1.938826E-05,2.281810E-06,1.770843E-07,3.485459E-08
-121.95000,49.16700,0.00000,8.439965E-02,8.439650E-02,8.438452E-02,8.434007E-02,8.418732E-02,8.367167E-02,8.208250E-02,7.798174E-02,6.937036E-02,5.542490E-02,3.823531E-02,2.153151E-02,9.814957E-03,3.531627E-03,9.921642E-04,2.132858E-04,3.524393E-05,4.385436E-06,4.081535E-07,1.089233E-08,0.000000E+00
-120.32000,50.67000,0.00000,8.352923E-02,8.324260E-02,8.225799E-02,7.928275E-02,7.242403E-02,6.014317E-02,4.346578E-02,2.635977E-02,1.288884E-02,4.996865E-03,1.531187E-03,3.497701E-04,6.262905E-05,8.577316E-06,8.789959E-07,4.811562E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.413624E-02,8.400985E-02,8.352570E-02,8.186377E-02,7.745089E-02,6.827740E-02,5.374051E-02,3.627691E-02,2.010714E-02,8.939175E-03,3.160645E-03,8.405599E-04,1.754856E-04,2.813565E-05,3.438991E-06,2.948846E-07,3.888160E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.378682E-02,8.352952E-02,8.262415E-02,7.983174E-02,7.326885E-02,6.129830E-02,4.474698E-02,2.746650E-02,1.361546E-02,5.356619E-03,1.666488E-03,3.868141E-04,7.038619E-05,9.801090E-06,1.024621E-06,6.050256E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
