#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:16:06', checksum=4918731, kind='mean', investigation_time=50.0, imt='SA(2.0)'"
lon,lat,depth,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-132.10001,54.02000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-132.08000,53.26000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-131.82001,53.25000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-130.32001,54.32000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-128.64999,54.07000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-127.42000,50.70000,0.00000,8.346619E-02,8.340881E-02,8.316569E-02,8.272300E-02,8.182864E-02,8.018788E-02,7.735188E-02,7.279307E-02,6.602453E-02,5.667442E-02,4.519488E-02,3.288430E-02,2.105102E-02,1.178518E-02,5.614586E-03,2.229272E-03,7.167315E-04,1.848293E-04,3.732068E-05,6.011060E-06,7.183323E-07,2.343464E-07
-125.88000,49.12000,0.00000,8.439986E-02,8.439632E-02,8.437598E-02,8.433252E-02,8.423429E-02,8.403590E-02,8.366305E-02,8.301437E-02,8.195392E-02,8.024141E-02,7.749295E-02,7.306826E-02,6.580983E-02,5.531329E-02,4.201550E-02,2.797147E-02,1.579954E-02,7.420353E-03,2.826519E-03,8.772039E-04,2.116916E-04,9.893320E-05
-125.24000,50.02000,0.00000,8.439977E-02,8.438475E-02,8.432277E-02,8.421035E-02,8.397841E-02,8.352740E-02,8.265173E-02,8.095783E-02,7.777263E-02,7.208932E-02,6.313854E-02,5.108572E-02,3.683297E-02,2.335490E-02,1.268366E-02,5.778188E-03,2.147521E-03,6.439097E-04,1.521087E-04,2.876023E-05,4.094445E-06,1.471405E-06
-124.80000,49.23300,0.00000,8.439987E-02,8.439728E-02,8.438236E-02,8.435082E-02,8.428060E-02,8.414006E-02,8.387081E-02,8.336204E-02,8.237311E-02,8.034949E-02,7.634904E-02,6.926847E-02,5.806446E-02,4.389463E-02,2.903366E-02,1.638958E-02,7.677117E-03,2.941885E-03,9.012635E-04,2.230672E-04,4.233550E-05,1.758512E-05
-123.93000,49.17000,0.00000,8.439987E-02,8.439794E-02,8.438631E-02,8.436112E-02,8.430341E-02,8.418012E-02,8.390807E-02,8.327445E-02,8.178946E-02,7.849266E-02,7.216983E-02,6.206447E-02,4.815357E-02,3.307739E-02,1.957206E-02,9.761553E-03,3.993478E-03,1.324123E-03,3.476958E-04,7.331566E-05,1.172685E-05,4.474346E-06
-123.40000,48.65000,0.00000,8.439987E-02,8.439939E-02,8.439548E-02,8.438540E-02,8.435936E-02,8.429804E-02,8.414878E-02,8.375927E-02,8.273477E-02,8.021504E-02,7.494491E-02,6.587992E-02,5.256659E-02,3.727602E-02,2.283854E-02,1.182223E-02,5.031667E-03,1.739098E-03,4.770746E-04,1.052415E-04,1.766307E-05,6.902490E-06
-123.37000,48.43000,0.00000,8.439988E-02,8.439965E-02,8.439749E-02,8.439134E-02,8.437435E-02,8.433326E-02,8.423505E-02,8.398503E-02,8.331555E-02,8.156487E-02,7.758909E-02,7.012628E-02,5.816652E-02,4.322256E-02,2.793400E-02,1.533078E-02,6.950924E-03,2.569091E-03,7.566517E-04,1.796595E-04,3.261083E-05,1.324969E-05
-123.15000,49.70000,0.00000,8.439984E-02,8.439260E-02,8.435715E-02,8.427921E-02,8.406964E-02,8.351316E-02,8.211191E-02,7.902010E-02,7.323759E-02,6.393920E-02,5.144621E-02,3.742101E-02,2.372100E-02,1.303267E-02,6.035346E-03,2.304595E-03,7.042058E-04,1.706592E-04,3.203544E-05,4.754495E-06,5.145127E-07,1.601387E-07
-123.12000,49.25000,0.00000,8.439986E-02,8.439717E-02,8.438166E-02,8.434676E-02,8.425500E-02,8.400846E-02,8.333442E-02,8.163788E-02,7.795652E-02,7.109305E-02,6.049200E-02,4.696607E-02,3.208192E-02,1.909908E-02,9.652633E-03,4.056054E-03,1.376921E-03,3.737863E-04,7.924325E-05,1.336332E-05,1.675378E-06,5.611394E-07
-122.32900,49.05200,0.00000,8.439987E-02,8.439735E-02,8.438069E-02,8.433520E-02,8.418906E-02,8.374435E-02,8.251989E-02,7.966486E-02,7.413641E-02,6.503607E-02,5.260208E-02,3.846556E-02,2.451690E-02,1.354312E-02,6.306638E-03,2.422110E-03,7.446085E-04,1.815900E-04,3.431228E-05,5.127387E-06,5.591070E-07,1.749091E-07
-121.95000,49.16700,0.00000,8.439986E-02,8.439531E-02,8.436324E-02,8.426754E-02,8.395427E-02,8.305977E-02,8.086724E-02,7.640051E-02,6.883184E-02,5.783270E-02,4.442059E-02,3.066644E-02,1.832778E-02,9.446959E-03,4.073404E-03,1.435706E-03,4.012161E-04,8.825595E-05,1.493188E-05,1.982764E-06,1.894757E-07,5.242219E-08
-120.32000,50.67000,0.00000,8.355034E-02,8.325431E-02,8.180459E-02,7.917994E-02,7.431471E-02,6.669297E-02,5.623418E-02,4.384347E-02,3.117475E-02,1.976170E-02,1.095694E-02,5.194972E-03,1.977671E-03,6.109140E-04,1.485981E-04,2.813413E-05,4.037763E-06,4.392963E-07,3.001004E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.414492E-02,8.398104E-02,8.304667E-02,8.116698E-02,7.738921E-02,7.103864E-02,6.174413E-02,5.000902E-02,3.720716E-02,2.489817E-02,1.474163E-02,7.566554E-03,3.170541E-03,1.088692E-03,2.966718E-04,6.327208E-05,1.029411E-05,1.279318E-06,1.143046E-07,3.153569E-09,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.380508E-02,8.352924E-02,8.214671E-02,7.960989E-02,7.486241E-02,6.736470E-02,5.700019E-02,4.463239E-02,3.189597E-02,2.034026E-02,1.135943E-02,5.432314E-03,2.089223E-03,6.525547E-04,1.606044E-04,3.078264E-05,4.475513E-06,4.938802E-07,3.501323E-08,0.000000E+00,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
