#,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-11T11:05:49', checksum=279387790, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-123.40000,48.65000,0.00000,8.439987E-02,8.439977E-02,8.439915E-02,8.439606E-02,8.438417E-02,8.434741E-02,8.425289E-02,8.402693E-02,8.343894E-02,8.183262E-02,7.784273E-02,6.930033E-02,5.553842E-02,3.832509E-02,2.193855E-02,1.005982E-02,3.640749E-03,1.019345E-03,2.246869E-04,3.707200E-05,1.431276E-05
-123.37000,48.43000,0.00000,8.439987E-02,8.439983E-02,8.439956E-02,8.439802E-02,8.439150E-02,8.436930E-02,8.430844E-02,8.416154E-02,8.379103E-02,8.277547E-02,8.008504E-02,7.372007E-02,6.224157E-02,4.609763E-02,2.876117E-02,1.454777E-02,5.850505E-03,1.829880E-03,4.513953E-04,8.371608E-05,3.420605E-05
-123.15000,49.70000,0.00000,8.439950E-02,8.439492E-02,8.437958E-02,8.433202E-02,8.420517E-02,8.387332E-02,8.297589E-02,8.061583E-02,7.508326E-02,6.465904E-02,4.944807E-02,3.174775E-02,1.677465E-02,7.080359E-03,2.350774E-03,6.009846E-04,1.185463E-04,1.773015E-05,2.061214E-06,1.559684E-07,2.887284E-08
-123.12000,49.25000,0.00000,8.439981E-02,8.439870E-02,8.439399E-02,8.437640E-02,8.432322E-02,8.417835E-02,8.378740E-02,8.270431E-02,7.981003E-02,7.330228E-02,6.176080E-02,4.525008E-02,2.795358E-02,1.405133E-02,5.622182E-03,1.748064E-03,4.215599E-04,7.753103E-05,1.117197E-05,1.170144E-06,3.501988E-07
-122.32900,49.05200,0.00000,8.439982E-02,8.439885E-02,8.439444E-02,8.437639E-02,8.431207E-02,8.409089E-02,8.336296E-02,8.123484E-02,7.597959E-02,6.579527E-02,5.066017E-02,3.279210E-02,1.748187E-02,7.449771E-03,2.498309E-03,6.454103E-04,1.286869E-04,1.946324E-05,2.290222E-06,1.777002E-07,3.485459E-08
-121.95000,49.16700,0.00000,8.439975E-02,8.439772E-02,8.438901E-02,8.435305E-02,8.421703E-02,8.372756E-02,8.217079E-02,7.810129E-02,6.950967E-02,5.556118E-02,3.834411E-02,2.159934E-02,9.847775E-03,3.543756E-03,9.955756E-04,2.140055E-04,3.535887E-05,4.399115E-06,4.093625E-07,1.089233E-08,0.000000E+00
-120.32000,50.67000,0.00000,8.363619E-02,8.335344E-02,8.237779E-02,7.941946E-02,7.258049E-02,6.030743E-02,4.361133E-02,2.646311E-02,1.294542E-02,5.020466E-03,1.538720E-03,3.515200E-04,6.294152E-05,8.619416E-06,8.832437E-07,4.822291E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.425977E-02,8.413340E-02,8.364966E-02,8.198869E-02,7.757594E-02,6.839711E-02,5.384367E-02,3.635237E-02,2.015151E-02,8.959575E-03,3.167925E-03,8.424743E-04,1.758743E-04,2.819547E-05,3.445944E-06,2.954372E-07,3.888159E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.390073E-02,8.364436E-02,8.274122E-02,7.995249E-02,7.339163E-02,6.141445E-02,4.484240E-02,2.753092E-02,1.364959E-02,5.370554E-03,1.670872E-03,3.878214E-04,7.056457E-05,9.824946E-06,1.027009E-06,6.058240E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
