#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:19:52', checksum=1118768865, kind='mean', investigation_time=50.0, imt='SA(2.0)'"
lon,lat,depth,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-132.10001,54.02000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-132.08000,53.26000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-131.82001,53.25000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-130.32001,54.32000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-128.64999,54.07000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-127.42000,50.70000,0.00000,8.357031E-02,8.352915E-02,8.337764E-02,8.312969E-02,8.266642E-02,8.184823E-02,8.038679E-02,7.775878E-02,7.318024E-02,6.570613E-02,5.505313E-02,4.212826E-02,2.838181E-02,1.668301E-02,8.329856E-03,3.458322E-03,1.159372E-03,3.105415E-04,6.487679E-05,1.076851E-05,1.325007E-06,4.389062E-07
-125.88000,49.12000,0.00000,8.439987E-02,8.439717E-02,8.438075E-02,8.434507E-02,8.426522E-02,8.411010E-02,8.383774E-02,8.340561E-02,8.276323E-02,8.177434E-02,8.009125E-02,7.694594E-02,7.088374E-02,6.096528E-02,4.731885E-02,3.210212E-02,1.842261E-02,8.763683E-03,3.372182E-03,1.054694E-03,2.560760E-04,1.199618E-04
-125.24000,50.02000,0.00000,8.439980E-02,8.438781E-02,8.433715E-02,8.424714E-02,8.406945E-02,8.374101E-02,8.311720E-02,8.186734E-02,7.932925E-02,7.440630E-02,6.608851E-02,5.427393E-02,3.972977E-02,2.555032E-02,1.405767E-02,6.479915E-03,2.433802E-03,7.364692E-04,1.753621E-04,3.338236E-05,4.781925E-06,1.723562E-06
-124.80000,49.23300,0.00000,8.439987E-02,8.439799E-02,8.438624E-02,8.436048E-02,8.430224E-02,8.418632E-02,8.396953E-02,8.356985E-02,8.278635E-02,8.109847E-02,7.753459E-02,7.086839E-02,5.988887E-02,4.561771E-02,3.037257E-02,1.723733E-02,8.107411E-03,3.115733E-03,9.562462E-04,2.368875E-04,4.496793E-05,1.867698E-05
-123.93000,49.17000,0.00000,8.439987E-02,8.439850E-02,8.438954E-02,8.436918E-02,8.432107E-02,8.421596E-02,8.397865E-02,8.340900E-02,8.202951E-02,7.888030E-02,7.271390E-02,6.271318E-02,4.880219E-02,3.361356E-02,1.993543E-02,9.961358E-03,4.080938E-03,1.354371E-03,3.558077E-04,7.503251E-05,1.199870E-05,4.577258E-06
-123.40000,48.65000,0.00000,8.439988E-02,8.439958E-02,8.439691E-02,8.438943E-02,8.436883E-02,8.431720E-02,8.418383E-02,8.381847E-02,8.282765E-02,8.034994E-02,7.512129E-02,6.608203E-02,5.276497E-02,3.743933E-02,2.294970E-02,1.188397E-02,5.059067E-03,1.748736E-03,4.797099E-04,1.058111E-04,1.775533E-05,6.937822E-06
-123.37000,48.43000,0.00000,8.439988E-02,8.439974E-02,8.439831E-02,8.439390E-02,8.438088E-02,8.434732E-02,8.426179E-02,8.403105E-02,8.338840E-02,8.167191E-02,7.773229E-02,7.029643E-02,5.834190E-02,4.337528E-02,2.804452E-02,1.539626E-02,6.982054E-03,2.580857E-03,7.601214E-04,1.804702E-04,3.275348E-05,1.330653E-05
-123.15000,49.70000,0.00000,8.439985E-02,8.439428E-02,8.436497E-02,8.429742E-02,8.410867E-02,8.359024E-02,8.225079E-02,7.924201E-02,7.354640E-02,6.431110E-02,5.182936E-02,3.775706E-02,2.396776E-02,1.318436E-02,6.112031E-03,2.335865E-03,7.142011E-04,1.731443E-04,3.250606E-05,4.824022E-06,5.219629E-07,1.624872E-07
-123.12000,49.25000,0.00000,8.439987E-02,8.439794E-02,8.438578E-02,8.435670E-02,8.427612E-02,8.404939E-02,8.340804E-02,8.175892E-02,7.813451E-02,7.132377E-02,6.075027E-02,4.721289E-02,3.227989E-02,1.923172E-02,9.725831E-03,4.088820E-03,1.388518E-03,3.770042E-04,7.992874E-05,1.347788E-05,1.689394E-06,5.657818E-07
-122.32900,49.05200,0.00000,8.439987E-02,8.439804E-02,8.438448E-02,8.434436E-02,8.420815E-02,8.377939E-02,8.257740E-02,7.974843E-02,7.424312E-02,6.515531E-02,5.271735E-02,3.856129E-02,2.458375E-02,1.358235E-02,6.325617E-03,2.429536E-03,7.468922E-04,1.821379E-04,3.441262E-05,5.141746E-06,5.605947E-07,1.753623E-07
-121.95000,49.16700,0.00000,8.439986E-02,8.439641E-02,8.436863E-02,8.427981E-02,8.397838E-02,8.310129E-02,8.093040E-02,7.648482E-02,6.893033E-02,5.793318E-02,4.450935E-02,3.073395E-02,1.837093E-02,9.470174E-03,4.083657E-03,1.439342E-03,4.022219E-04,8.847164E-05,1.496698E-05,1.987166E-06,1.898775E-07,5.252760E-08
-120.32000,50.67000,0.00000,8.365686E-02,8.336311E-02,8.191917E-02,7.930027E-02,7.444026E-02,6.682020E-02,5.635611E-02,4.395113E-02,3.126068E-02,1.982246E-02,1.099419E-02,5.214185E-03,1.985464E-03,6.134128E-04,1.492149E-04,2.825047E-05,4.054126E-06,4.410402E-07,3.012494E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.426848E-02,8.410454E-02,8.316975E-02,8.128874E-02,7.750752E-02,7.115006E-02,6.184407E-02,5.009283E-02,3.727175E-02,2.494294E-02,1.476905E-02,7.581023E-03,3.176699E-03,1.090803E-03,2.972364E-04,6.338848E-05,1.031218E-05,1.281440E-06,1.144805E-07,3.153569E-09,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.391890E-02,8.364345E-02,8.226144E-02,7.972413E-02,7.497397E-02,6.746991E-02,5.709411E-02,4.471016E-02,3.195466E-02,2.037974E-02,1.138262E-02,5.443858E-03,2.093771E-03,6.539811E-04,1.609504E-04,3.084698E-05,4.484441E-06,4.948178E-07,3.507415E-08,0.000000E+00,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
