#,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:19:52', checksum=1118768865, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-123.40000,48.65000,0.00000,8.439978E-02,8.439870E-02,8.439529E-02,8.438520E-02,8.436032E-02,8.430427E-02,8.417856E-02,8.387247E-02,8.306170E-02,8.102743E-02,7.662939E-02,6.834630E-02,5.606062E-02,4.104141E-02,2.612251E-02,1.404608E-02,6.269980E-03,2.266858E-03,6.670573E-04,1.521078E-04,6.911542E-05
-123.37000,48.43000,0.00000,8.439984E-02,8.439935E-02,8.439757E-02,8.439176E-02,8.437622E-02,8.433959E-02,8.425827E-02,8.406813E-02,8.356730E-02,8.224303E-02,7.912485E-02,7.265010E-02,6.205202E-02,4.780189E-02,3.228617E-02,1.855442E-02,8.901119E-03,3.476927E-03,1.109218E-03,2.757094E-04,1.307024E-04
-123.15000,49.70000,0.00000,8.439631E-02,8.437793E-02,8.433978E-02,8.424760E-02,8.401942E-02,8.342788E-02,8.196840E-02,7.879700E-02,7.279965E-02,6.330645E-02,5.076480E-02,3.630485E-02,2.292112E-02,1.245333E-02,5.694977E-03,2.125957E-03,6.388648E-04,1.506688E-04,2.831723E-05,3.988930E-06,1.423333E-06
-123.12000,49.25000,0.00000,8.439890E-02,8.439218E-02,8.437631E-02,8.433689E-02,8.424231E-02,8.399911E-02,8.335296E-02,8.174206E-02,7.815608E-02,7.146062E-02,6.111924E-02,4.730204E-02,3.261060E-02,1.952140E-02,9.931228E-03,4.172622E-03,1.426640E-03,3.869683E-04,8.424262E-05,1.390738E-05,5.386209E-06
-122.32900,49.05200,0.00000,8.439901E-02,8.439256E-02,8.437537E-02,8.432326E-02,8.416414E-02,8.368322E-02,8.238328E-02,7.941217E-02,7.362491E-02,6.428770E-02,5.178478E-02,3.721779E-02,2.361775E-02,1.290096E-02,5.933801E-03,2.229139E-03,6.744784E-04,1.602543E-04,3.035594E-05,4.313147E-06,1.546090E-06
-121.95000,49.16700,0.00000,8.439817E-02,8.438586E-02,8.435007E-02,8.422966E-02,8.385117E-02,8.278743E-02,8.027360E-02,7.534767E-02,6.711149E-02,5.559334E-02,4.205957E-02,2.809979E-02,1.647112E-02,8.241289E-03,3.436198E-03,1.156038E-03,3.099473E-04,6.461291E-05,1.067172E-05,1.303091E-06,4.333200E-07
-120.32000,50.67000,0.00000,8.342967E-02,8.222929E-02,7.994976E-02,7.557261E-02,6.850430E-02,5.853235E-02,4.639063E-02,3.362955E-02,2.181406E-02,1.243602E-02,6.095751E-03,2.414399E-03,7.786446E-04,1.982564E-04,3.936335E-05,5.938378E-06,6.818073E-07,5.295892E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.416043E-02,8.348273E-02,8.201762E-02,7.889966E-02,7.339038E-02,6.496095E-02,5.385580E-02,4.121002E-02,2.851313E-02,1.756981E-02,9.464071E-03,4.207305E-03,1.543556E-03,4.519029E-04,1.039314E-04,1.830041E-05,2.468394E-06,2.465594E-07,1.352935E-08,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.371057E-02,8.258001E-02,8.039836E-02,7.616002E-02,6.924771E-02,5.940862E-02,4.732435E-02,3.451248E-02,2.254674E-02,1.296467E-02,6.420968E-03,2.575113E-03,8.419454E-04,2.175531E-04,4.386669E-05,6.726473E-06,7.857356E-07,6.316731E-08,6.929916E-11,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
