-139.42,64.07
-138.8,61.25
-128.71,60.13
-135.05,60.72
-135.01,68.23
-121.35,61.93
-111.88,60
-115.733,60.85
-133.72,68.35
-114.35,62.48
-62.25,82.48
-85.17,73.03
-94.05,61.12
-96.02,64.32
-105.03,69.12
-68.57,70.45
-68.5,63.73
-94.9,74.68
