#,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:21:16', checksum=1302072005, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-123.40000,48.65000,0.00000,8.438931E-02,8.434752E-02,8.427577E-02,8.413992E-02,8.390988E-02,8.354650E-02,8.300257E-02,8.218002E-02,8.078972E-02,7.821312E-02,7.345629E-02,6.514259E-02,5.322643E-02,3.888313E-02,2.473264E-02,1.330622E-02,5.948746E-03,2.155561E-03,6.360166E-04,1.454650E-04,6.619405E-05
-123.37000,48.43000,0.00000,8.439327E-02,8.436422E-02,8.431143E-02,8.420753E-02,8.402598E-02,8.373247E-02,8.328982E-02,8.263560E-02,8.158446E-02,7.969662E-02,7.612836E-02,6.946532E-02,5.906897E-02,4.538378E-02,3.062114E-02,1.760236E-02,8.455388E-03,3.309700E-03,1.058589E-03,2.638930E-04,1.252806E-04
-123.15000,49.70000,0.00000,8.368739E-02,8.358237E-02,8.340982E-02,8.308582E-02,8.250764E-02,8.144818E-02,7.945934E-02,7.581285E-02,6.953929E-02,6.010177E-02,4.797040E-02,3.419378E-02,2.154817E-02,1.169968E-02,5.352525E-03,2.000842E-03,6.025424E-04,1.424807E-04,2.685701E-05,3.795480E-06,1.356666E-06
-123.12000,49.25000,0.00000,8.404952E-02,8.397681E-02,8.385522E-02,8.362830E-02,8.324005E-02,8.258192E-02,8.142304E-02,7.927544E-02,7.524510E-02,6.835309E-02,5.816400E-02,4.485063E-02,3.085544E-02,1.845573E-02,9.391845E-03,3.950916E-03,1.353549E-03,3.680801E-04,8.035733E-05,1.330599E-05,5.160944E-06
-122.32900,49.05200,0.00000,8.411543E-02,8.404242E-02,8.391932E-02,8.368101E-02,8.323536E-02,8.236452E-02,8.061662E-02,7.723563E-02,7.119612E-02,6.187425E-02,4.967268E-02,3.562453E-02,2.258690E-02,1.233985E-02,5.681825E-03,2.138472E-03,6.486258E-04,1.545410E-04,2.935778E-05,4.183747E-06,1.501930E-06
-121.95000,49.16700,0.00000,8.397913E-02,8.389083E-02,8.373611E-02,8.341182E-02,8.273345E-02,8.129139E-02,7.839281E-02,7.318480E-02,6.487212E-02,5.353715E-02,4.040099E-02,2.695245E-02,1.579219E-02,7.905803E-03,3.300919E-03,1.112871E-03,2.991400E-04,6.253429E-05,1.035753E-05,1.268321E-06,4.223676E-07
-120.32000,50.67000,0.00000,7.991130E-02,7.872611E-02,7.650761E-02,7.227758E-02,6.547827E-02,5.591686E-02,4.430111E-02,3.211001E-02,2.083107E-02,1.188207E-02,5.830846E-03,2.313781E-03,7.479833E-04,1.909671E-04,3.802363E-05,5.752814E-06,6.623637E-07,5.181887E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.210306E-02,8.137847E-02,7.987297E-02,7.673410E-02,7.126114E-02,6.296562E-02,5.211288E-02,3.981715E-02,2.751627E-02,1.694214E-02,9.124507E-03,4.059153E-03,1.491464E-03,4.375815E-04,1.008855E-04,1.781048E-05,2.408421E-06,2.413028E-07,1.347908E-08,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.102296E-02,7.988271E-02,7.772265E-02,7.356531E-02,6.682732E-02,5.727977E-02,4.559255E-02,3.323017E-02,2.170198E-02,1.247987E-02,6.185037E-03,2.484018E-03,8.137965E-04,2.107828E-04,4.261029E-05,6.551006E-06,7.671700E-07,6.204791E-08,6.929916E-11,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
