#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:21:16', checksum=1302072005, kind='mean', investigation_time=50.0, imt='SA(2.0)'"
lon,lat,depth,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-132.10001,54.02000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-132.08000,53.26000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-131.82001,53.25000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-130.32001,54.32000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-128.64999,54.07000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-127.42000,50.70000,0.00000,7.977922E-02,7.970317E-02,7.941166E-02,7.892878E-02,7.804137E-02,7.656182E-02,7.419728E-02,7.054730E-02,6.509926E-02,5.725912E-02,4.704975E-02,3.539540E-02,2.350041E-02,1.365580E-02,6.758002E-03,2.787539E-03,9.304821E-04,2.486649E-04,5.192064E-05,8.624722E-06,1.063635E-06,3.525996E-07
-125.88000,49.12000,0.00000,8.413471E-02,8.410789E-02,8.400218E-02,8.382148E-02,8.348092E-02,8.290885E-02,8.202140E-02,8.075684E-02,7.907390E-02,7.686865E-02,7.393989E-02,6.978226E-02,6.326851E-02,5.377974E-02,4.143258E-02,2.800766E-02,1.606377E-02,7.654826E-03,2.955556E-03,9.285208E-04,2.266146E-04,1.064363E-04
-125.24000,50.02000,0.00000,8.319211E-02,8.314954E-02,8.298868E-02,8.272278E-02,8.223344E-02,8.141583E-02,8.009846E-02,7.799441E-02,7.458636E-02,6.900910E-02,6.053894E-02,4.922194E-02,3.576411E-02,2.289362E-02,1.256769E-02,5.792176E-03,2.179086E-03,6.614330E-04,1.581456E-04,3.024624E-05,4.354975E-06,1.573911E-06
-124.80000,49.23300,0.00000,8.413473E-02,8.411085E-02,8.401854E-02,8.386309E-02,8.357366E-02,8.309215E-02,8.234520E-02,8.124717E-02,7.962972E-02,7.704925E-02,7.272818E-02,6.570047E-02,5.497666E-02,4.158530E-02,2.757131E-02,1.562001E-02,7.349044E-03,2.829971E-03,8.714254E-04,2.167702E-04,4.134440E-05,1.721274E-05
-123.93000,49.17000,0.00000,8.416787E-02,8.414650E-02,8.406397E-02,8.392506E-02,8.366553E-02,8.322670E-02,8.251115E-02,8.133402E-02,7.928702E-02,7.553490E-02,6.902688E-02,5.910764E-02,4.574664E-02,3.140114E-02,1.859178E-02,9.288011E-03,3.809034E-03,1.266703E-03,3.336986E-04,7.059528E-05,1.132898E-05,4.329362E-06
-123.40000,48.65000,0.00000,8.439978E-02,8.438617E-02,8.433186E-02,8.423847E-02,8.406079E-02,8.375469E-02,8.324556E-02,8.238691E-02,8.083410E-02,7.782283E-02,7.225267E-02,6.320902E-02,5.027800E-02,3.560377E-02,2.181427E-02,1.130450E-02,4.820641E-03,1.670335E-03,4.595126E-04,1.016632E-04,1.711281E-05,6.696704E-06
-123.37000,48.43000,0.00000,8.439983E-02,8.439068E-02,8.435097E-02,8.427956E-02,8.413967E-02,8.389397E-02,8.348455E-02,8.281062E-02,8.163331E-02,7.936154E-02,7.499288E-02,6.741634E-02,5.570953E-02,4.131842E-02,2.669379E-02,1.466254E-02,6.659674E-03,2.467346E-03,7.287136E-04,1.735298E-04,3.159155E-05,1.285340E-05
-123.15000,49.70000,0.00000,8.371603E-02,8.368194E-02,8.355293E-02,8.333091E-02,8.288004E-02,8.198126E-02,8.017071E-02,7.669915E-02,7.069566E-02,6.143961E-02,4.927690E-02,3.577778E-02,2.266551E-02,1.245871E-02,5.777631E-03,2.210930E-03,6.773975E-04,1.646453E-04,3.099977E-05,4.614478E-06,5.008637E-07,1.562736E-07
-123.12000,49.25000,0.00000,8.406848E-02,8.404494E-02,8.395381E-02,8.379855E-02,8.349628E-02,8.293059E-02,8.183449E-02,7.967664E-02,7.561213E-02,6.857505E-02,5.810516E-02,4.499230E-02,3.069326E-02,1.827081E-02,9.242442E-03,3.890391E-03,1.323788E-03,3.603397E-04,7.661292E-05,1.295658E-05,1.629278E-06,5.464513E-07
-122.32900,49.05200,0.00000,8.413472E-02,8.411090E-02,8.401802E-02,8.385269E-02,8.350092E-02,8.275509E-02,8.115555E-02,7.793012E-02,7.215023E-02,6.301737E-02,5.080644E-02,3.708002E-02,2.361367E-02,1.304612E-02,6.081319E-03,2.339624E-03,7.208903E-04,1.762583E-04,3.339413E-05,5.003507E-06,5.470175E-07,1.714901E-07
-121.95000,49.16700,0.00000,8.400217E-02,8.397369E-02,8.385739E-02,8.363269E-02,8.310717E-02,8.192188E-02,7.940169E-02,7.466081E-02,6.697227E-02,5.606966E-02,4.295763E-02,2.961283E-02,1.768869E-02,9.120892E-03,3.937473E-03,1.390382E-03,3.894564E-04,8.588723E-05,1.456900E-05,1.939523E-06,1.859471E-07,5.170396E-08
-120.32000,50.67000,0.00000,8.014511E-02,7.985258E-02,7.844799E-02,7.592055E-02,7.124794E-02,6.393936E-02,5.391927E-02,4.205242E-02,2.991782E-02,1.898093E-02,1.053725E-02,5.004901E-03,1.909833E-03,5.915458E-04,1.442924E-04,2.739506E-05,3.942306E-06,4.300980E-07,2.968752E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,8.223055E-02,8.205067E-02,8.108581E-02,7.919086E-02,7.542948E-02,6.915861E-02,6.003591E-02,4.856969E-02,3.610181E-02,2.414134E-02,1.428876E-02,7.335911E-03,3.076952E-03,1.058291E-03,2.889872E-04,6.177390E-05,1.007414E-05,1.254768E-06,1.125404E-07,3.153570E-09,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,8.124397E-02,8.096246E-02,7.959219E-02,7.710413E-02,7.247216E-02,6.518233E-02,5.513031E-02,4.315624E-02,3.083841E-02,1.966897E-02,1.099045E-02,5.261488E-03,2.026949E-03,6.344418E-04,1.565127E-04,3.007050E-05,4.382399E-06,4.847499E-07,3.466703E-08,0.000000E+00,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
